Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
FORD FOCUS BREAK,16000 DT,Ford,Focus Break,173000,8.2005,Diesel,Manuelle,,,,,,,Sfax,Gris,Noir,,,4,,ABS,06.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140906210937
VOLKSWAGEN PASSAT,0036 DT,Volkswagen,Passat,136,1.2006,Diesel,Manuelle,,,,,,,Tunis,Noir,Noir,,,5,,,05.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140905005310
CITROEN C4 SÉDUCTION,38000 DT,Citroen,C4 Séduction,31000,6.2012,Essence,Manuelle,,,,,,,Tunis,Gris,Noir,,,5,,,04.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140904174456
RENAULT MEGANE,27000 DT,Renault,Megane,140000,11.2010,Diesel,Manuelle,,,,,,,Tunis,Noir,Gris,,,4,,GPS,03.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140903211543
ISUZU ISUZU LS 2.5,50000 DT,Isuzu,Isuzu Ls 2.5,500,7.2014,Diesel,Manuelle,,,,,,,Tunis,Noir,Noir,,,2,,,03.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140903155638
VOLKSWAGEN SHARAN,0038 DT,Volkswagen,Sharan,212,1.2009,Diesel,Manuelle,,,,,,,Tunis,Noir,,,,5,,,03.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140903150111
PEUGEOT 308 SW BREAK,27000 DT,Peugeot,308 Sw Break,180000,1.2011,Diesel,Manuelle,,,,,,,Sfax,Argent,,,,5,,,03.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140903123737
BMW Z8 520D,114000 DT,Bmw,Z8 520D,52000,11.2010,Diesel,Manuelle,,,,,,,Kasserine,Blanc,Noir,,,5,,"Bluetooth, Navigation",01.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140901224615
MERCEDES CLASSE C 180 KOMPRESSOR,0065 DT,Mercedes,Classe C 180 Kompressor,41000,11.2009,Essence,Automatique,,,,,,,Ben Arous,Noir,Noir,,,4,,"ABS, Bluetooth, Climatisation, Climatisation automatique, Direction assistée, GPS, Ordinateur de bord, Sièges chauffants, Sièges électriques, Toit ouvrant, Vitres électriques",01.09.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140901102337
KIA RIO BERLINE COUPÉ,0030 DT,Kia,Rio Berline Coupé,32000,12.2012,Essence,Manuelle,,,,,,,Tunis,Noir,,tissu,,5,,"Bluetooth, Climatisation, Radar de recul",30.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140830230525
VOLKSWAGEN GOLF GOLF 6,46500 DT,Volkswagen,Golf Golf 6,36000,10.2011,Essence,Manuelle,,,,,,,Sfax,Gris,Noir,,,5,,,29.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140829010417
FORD FIESTA,3200 DT,Ford,Fiesta,,1.1980,Essence,Manuelle,,,,,,,Bizerte,Blanc,,,,2,,,27.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140827123159
RENAULT MEGANE 1.5,15500 DT,Renault,Megane 1.5,194000,8.2007,Diesel,Manuelle,,,,,,,Tunis,Noir,Noir,,,5,,"ABS, Climatisation",26.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140826132922
ISUZU D MAX,55000 DT,Isuzu,D Max,550,5.2014,Diesel,Manuelle,,,,,,,Nabeul,Noir,Noir,,,4,,,25.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140825155609
BMW X5,160000 DT,Bmw,X5,42000,1.2011,Diesel,Automatique,,,intégrale,,,,Tunis,Argent,Noir,,,5,,"ABS, Bluetooth, Climatisation, Navigation, Régulateur de vitesse, Sièges chauffants, Sièges électriques, Toit ouvrant, Vitres électriques",24.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140824002732
CITROEN C4 SÉDUCTION,38500 DT,Citroen,C4 Séduction,31000,6.2012,Essence,Manuelle,,,,,,,Tunis,Gris,Noir,,,5,,,23.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140823175117
OPEL ASTRA H,23000 DT,Opel,Astra H,146000,4.2008,Essence,Manuelle,,,,,,,Nabeul,Gris,Gris,,,4,,,23.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140823121324
FORD FIESTA,23000 DT,Ford,Fiesta,97488,1.2009,Essence,Manuelle,,,,,,,Ben Arous,Bleu,,,,4,,,22.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140822175418
AUDI Q7 AVUS 3.0L TDI V6 QUATTRO,100000 DT,Audi,Q7 Avus 3.0L Tdi V6 Quattro,174000,11.2010,Diesel,Automatique,,,,,,,Tunis,Gris,Marron,,,5,,,21.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140821173643
DACIA LOGAN,29500 DT,Dacia,Logan,140000,12.2007,Essence,Manuelle,,,,,,,Tunis,Bleu,Noir,,,5,,,20.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140820132837
RENAULT TALISMAN,8000 DT,Renault,Talisman,,1.1998,Essence,Manuelle,,,,,,,Sousse,Vert,Gris,,,2,,,20.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140820115657
MERCEDES CLASSE ML 400,37000 DT,Mercedes,Classe Ml 400,265000,11.2002,Diesel,Automatique,,,,,,,Tunis,,,,,5,,,19.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140819174323
VOLKSWAGEN PASSAT TRENDLINE,31000 DT,Volkswagen,Passat Trendline,93000,2.2010,Essence,Manuelle,,,,,,,Ben Arous,Noir,Noir,,,5,,"Direction assistée, Radar de recul",19.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140819120729
BMW X5,115000 DT,Bmw,X5,42000,1.2007,Diesel,,,,,,,,Tunis,Noir,Beige,,,5,,,15.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140815160547
RENAULT MODUS,17500 DT,Renault,Modus,,8.2006,Essence,Manuelle,,,,,,,Sfax,Noir,Beige,,,4,,,15.08.2014,https://www.vente-voiture-tunisie.com/voiture-occasion/Annonce-vente-voiture-occasion-tunisie.aspx?ref=140815143842
